Wavelength,SAPONITE,SMECTITE,NONTRONITE,SERPENTINE,MONTMORILLONITE,KAOLINITE,GYPSUM,JAROSITE,KIESERITE,SZOMOLNOKITE,CALCITE,MAGNESITE,PYROXENE,PLAGIOCLASE,QUARTZ,FAYALITE,FORSTERITE,OLIVINE,HEMATITE,GOETHITE
2.68004,0.166861,0.297578,0.201133,0.198378,0.535058,0.198243,0.285089,0.497316,0.094695,0.21873,0.838787,0.738755,0.71934,0.346733,0.817446,0.40218,0.721802,0.743235,0.039932,0.484134
2.68254,0.150649,0.285447,0.194146,0.197412,0.515812,0.182535,0.282494,0.498078,0.094088,0.216826,0.836781,0.733173,0.716736,0.346775,0.814053,0.40157,0.722181,0.740412,0.039591,0.481168
2.68504,0.136791,0.272475,0.186491,0.195688,0.490898,0.166339,0.278672,0.500891,0.093205,0.214761,0.833871,0.727724,0.713014,0.345821,0.810492,0.400791,0.7211,0.737358,0.039361,0.476662
2.68754,0.125346,0.257998,0.178768,0.194095,0.458075,0.148396,0.273523,0.505074,0.092436,0.212404,0.829946,0.722185,0.70825,0.345666,0.808043,0.399899,0.721298,0.734223,0.039023,0.474212
2.69004,0.116609,0.243553,0.170231,0.19238,0.421328,0.129584,0.268518,0.509579,0.091368,0.210035,0.824984,0.716289,0.702654,0.346107,0.804619,0.399156,0.721349,0.730728,0.038621,0.47085
2.69254,0.110883,0.227603,0.160725,0.190416,0.3856,0.110748,0.264586,0.512587,0.090184,0.207573,0.818822,0.709854,0.696205,0.345954,0.80051,0.398221,0.720274,0.727128,0.038286,0.46796
2.69504,0.107776,0.209886,0.149545,0.188179,0.352212,0.091429,0.258855,0.515828,0.088711,0.20478,0.811581,0.702785,0.689314,0.345627,0.796107,0.397051,0.718676,0.72374,0.037972,0.463179
2.69754,0.106206,0.192788,0.13963,0.186342,0.321263,0.073696,0.252971,0.51962,0.086868,0.201989,0.804086,0.694833,0.683099,0.345744,0.789029,0.396785,0.720091,0.720056,0.037353,0.462393
2.70004,0.105524,0.180202,0.131411,0.18453,0.29723,0.060106,0.24676,0.518843,0.085956,0.199073,0.797295,0.68612,0.677948,0.3457,0.782945,0.395613,0.718564,0.714906,0.036793,0.458212
2.70254,0.10404,0.169286,0.122532,0.181895,0.278426,0.049085,0.240124,0.518044,0.084457,0.195946,0.79078,0.677665,0.67221,0.345412,0.777455,0.394591,0.71699,0.710283,0.036225,0.453012
2.70504,0.099542,0.157674,0.11323,0.179962,0.262733,0.040028,0.234378,0.516478,0.082579,0.192819,0.784944,0.671087,0.665568,0.345251,0.772007,0.393824,0.716759,0.706102,0.035402,0.449232
2.70754,0.090619,0.145885,0.103944,0.17782,0.250045,0.033848,0.226933,0.512532,0.080596,0.189572,0.780097,0.665048,0.658279,0.345146,0.767182,0.392585,0.715241,0.702286,0.034543,0.445018
2.71004,0.077645,0.1342,0.094654,0.176158,0.23905,0.031389,0.219751,0.50888,0.078938,0.186254,0.775927,0.658802,0.650781,0.344955,0.762273,0.391442,0.712861,0.699432,0.033635,0.438993
2.71254,0.062447,0.121701,0.085458,0.175243,0.227194,0.031593,0.211948,0.506328,0.07669,0.182686,0.772043,0.652443,0.643854,0.344591,0.7555,0.39078,0.713429,0.696887,0.032591,0.43723
2.71504,0.048669,0.109585,0.077227,0.173761,0.214162,0.033764,0.204658,0.501065,0.075049,0.179242,0.768482,0.646314,0.638446,0.344226,0.746452,0.390201,0.714038,0.693888,0.031522,0.433459
2.71754,0.038054,0.09757,0.069571,0.172121,0.200455,0.037095,0.195462,0.494688,0.073332,0.175563,0.765042,0.64055,0.633663,0.34445,0.73944,0.388894,0.712155,0.690718,0.030673,0.429485
2.72004,0.031035,0.086425,0.062322,0.170312,0.184839,0.039434,0.188215,0.488136,0.071368,0.171929,0.759884,0.635079,0.623955,0.344372,0.731548,0.387427,0.710616,0.688238,0.029765,0.422009
2.72254,0.027644,0.075908,0.056206,0.167926,0.166826,0.037932,0.1826,0.483912,0.068935,0.1678,0.753768,0.629495,0.606759,0.343759,0.722536,0.386396,0.711737,0.686105,0.028732,0.418066
2.72504,0.030637,0.067016,0.051358,0.165818,0.149972,0.034543,0.175996,0.476621,0.066901,0.163925,0.751,0.623644,0.600495,0.344285,0.714672,0.38504,0.709908,0.68415,0.027642,0.413824
2.72754,0.037365,0.059794,0.047326,0.163776,0.133354,0.03189,0.169592,0.472864,0.064286,0.159692,0.749888,0.617434,0.605954,0.34378,0.705001,0.38341,0.711172,0.681339,0.026529,0.408535
2.73004,0.045222,0.054732,0.044093,0.161948,0.119231,0.033184,0.164017,0.465945,0.062471,0.155814,0.748393,0.610604,0.611399,0.343418,0.69454,0.381426,0.709642,0.678145,0.025502,0.404059
2.73254,0.050393,0.050632,0.041672,0.159294,0.107258,0.035177,0.157057,0.459244,0.060339,0.151785,0.745975,0.603577,0.611781,0.343102,0.68499,0.379196,0.708369,0.675532,0.024665,0.396625
2.73504,0.055998,0.047566,0.039526,0.156164,0.097544,0.034422,0.149762,0.452613,0.058087,0.147784,0.742772,0.596613,0.608967,0.342595,0.677096,0.376468,0.706598,0.673793,0.023916,0.388705
2.73754,0.061424,0.044659,0.037663,0.153319,0.08911,0.032215,0.142582,0.447049,0.055358,0.143864,0.739151,0.589449,0.607126,0.342473,0.668619,0.373252,0.706388,0.672317,0.02311,0.38467
2.74004,0.063746,0.042761,0.036101,0.150265,0.082842,0.033294,0.136128,0.438108,0.053321,0.140256,0.736567,0.582053,0.606947,0.341563,0.661099,0.369227,0.703052,0.670751,0.02252,0.377606
2.74254,0.064577,0.040547,0.034262,0.146508,0.076969,0.038333,0.129394,0.433518,0.050431,0.136482,0.734551,0.575173,0.606538,0.34134,0.652986,0.366083,0.704396,0.668791,0.021776,0.372255
2.74504,0.065103,0.03857,0.032883,0.142539,0.072331,0.046152,0.12298,0.427588,0.048507,0.132972,0.733086,0.568912,0.606342,0.341938,0.644872,0.3612,0.704174,0.666168,0.021103,0.367199
2.74754,0.065019,0.036826,0.031687,0.138106,0.069022,0.053636,0.117135,0.419023,0.046643,0.129429,0.732197,0.562632,0.60546,0.341298,0.637669,0.354781,0.702001,0.663572,0.020605,0.360016
2.75004,0.064809,0.035175,0.030413,0.133537,0.066641,0.057806,0.110834,0.410034,0.044237,0.125918,0.73084,0.556114,0.604039,0.340947,0.630844,0.346472,0.700634,0.661457,0.020072,0.35325
2.75254,0.064462,0.033632,0.029399,0.12721,0.065431,0.057163,0.104186,0.402014,0.0421,0.122499,0.728563,0.549501,0.602219,0.340214,0.625471,0.341302,0.699323,0.659548,0.019604,0.345447
2.75504,0.064041,0.032301,0.028473,0.12139,0.065382,0.051144,0.097214,0.392662,0.039811,0.119266,0.725636,0.543031,0.599898,0.339989,0.620042,0.340172,0.696749,0.657331,0.019229,0.337093
2.75754,0.06363,0.030994,0.027726,0.114094,0.066142,0.038903,0.092282,0.386414,0.037729,0.115775,0.722066,0.536653,0.598966,0.339607,0.614622,0.337222,0.696471,0.655205,0.018852,0.331108
2.76004,0.062854,0.030665,0.027188,0.107485,0.067839,0.026908,0.086219,0.376042,0.035894,0.112633,0.71796,0.531486,0.595728,0.33951,0.607917,0.332487,0.695936,0.652501,0.018438,0.322427
2.76254,0.062893,0.030451,0.026766,0.100315,0.070415,0.025458,0.081189,0.36519,0.034044,0.109445,0.71396,0.527654,0.594214,0.339612,0.602928,0.325139,0.693466,0.65069,0.018219,0.314898
2.76504,0.063845,0.030027,0.026189,0.092963,0.073559,0.040897,0.078318,0.354627,0.031994,0.106499,0.710592,0.525582,0.59326,0.338926,0.598586,0.315947,0.693278,0.648812,0.017929,0.312525
2.76754,0.064263,0.02962,0.025802,0.086853,0.077467,0.063886,0.075139,0.343478,0.030005,0.103502,0.707526,0.525835,0.591174,0.338221,0.594488,0.31589,0.692126,0.646388,0.017624,0.308315
2.77004,0.064401,0.029441,0.025318,0.080912,0.081823,0.084377,0.072527,0.334031,0.027835,0.100582,0.704007,0.528746,0.589603,0.338192,0.590783,0.319301,0.69099,0.643803,0.017361,0.304429
2.77254,0.064357,0.029148,0.024907,0.07536,0.086788,0.102496,0.069677,0.32322,0.026116,0.097592,0.699305,0.534266,0.588015,0.337511,0.58561,0.319957,0.690351,0.641893,0.017089,0.30005
2.77504,0.064411,0.028602,0.024389,0.071249,0.09234,0.117678,0.066512,0.313771,0.025503,0.094803,0.693404,0.542397,0.586045,0.337802,0.58167,0.318646,0.689739,0.639768,0.01677,0.296583
2.77754,0.064777,0.02793,0.023904,0.067704,0.098247,0.128809,0.065035,0.304723,0.024778,0.092033,0.686542,0.55175,0.584988,0.337256,0.57766,0.317467,0.688185,0.637157,0.016527,0.291578
2.78004,0.064894,0.027043,0.023394,0.064662,0.104536,0.136878,0.063596,0.295667,0.023857,0.089392,0.679279,0.561337,0.583939,0.337235,0.572698,0.316207,0.687132,0.6349,0.016318,0.286619
2.78254,0.064946,0.026617,0.023035,0.062334,0.111377,0.144305,0.061161,0.287491,0.022546,0.086702,0.671837,0.570593,0.58276,0.336738,0.56955,0.31494,0.685683,0.633097,0.016067,0.282221
2.78504,0.064763,0.025959,0.022923,0.060403,0.118496,0.15094,0.059903,0.27782,0.021411,0.084116,0.664742,0.579025,0.581534,0.336199,0.566611,0.313583,0.68518,0.631607,0.015806,0.277679
2.78754,0.064716,0.025624,0.022651,0.05875,0.125948,0.15658,0.058884,0.268745,0.020512,0.081693,0.65885,0.586312,0.58047,0.336344,0.56359,0.312016,0.683893,0.630244,0.015603,0.271332
2.79004,0.06487,0.025432,0.022529,0.05703,0.133392,0.160575,0.056658,0.261834,0.019823,0.07927,0.655528,0.592468,0.579375,0.335943,0.559214,0.310811,0.684246,0.629062,0.015358,0.265704
2.79254,0.064636,0.025603,0.022699,0.05573,0.14113,0.165255,0.055832,0.256318,0.019178,0.076852,0.656823,0.597097,0.578164,0.335488,0.556477,0.30982,0.682954,0.626918,0.015133,0.261674
2.79504,0.064578,0.025603,0.022975,0.054743,0.148742,0.170604,0.055495,0.252475,0.019075,0.074546,0.660929,0.600402,0.577385,0.335501,0.554322,0.308951,0.681968,0.624857,0.014953,0.257269
2.79754,0.064456,0.02626,0.023267,0.053824,0.156273,0.175548,0.053831,0.248386,0.018838,0.072264,0.666722,0.602579,0.57653,0.33539,0.551967,0.308283,0.680839,0.623142,0.014744,0.252369
2.80004,0.064484,0.027096,0.023676,0.052817,0.163531,0.179981,0.054131,0.245163,0.018485,0.070034,0.672576,0.603794,0.575606,0.335009,0.548632,0.307634,0.67973,0.621848,0.014574,0.24596
2.80254,0.0648,0.028019,0.024102,0.052667,0.170557,0.184071,0.052738,0.243139,0.018091,0.067769,0.676976,0.604175,0.574353,0.334589,0.545991,0.307103,0.678472,0.620954,0.014399,0.240955
2.80504,0.065133,0.029638,0.024817,0.052107,0.17723,0.186719,0.051371,0.240604,0.017236,0.065604,0.679982,0.603821,0.573393,0.334176,0.54304,0.306878,0.678182,0.620541,0.014229,0.236401
2.80754,0.065206,0.031693,0.02577,0.051405,0.183263,0.18953,0.051194,0.237393,0.017086,0.063556,0.682525,0.603497,0.571657,0.334087,0.539292,0.306557,0.67844,0.619287,0.014061,0.231746
2.81004,0.065359,0.033427,0.026823,0.050792,0.188877,0.192036,0.049925,0.234806,0.016768,0.061399,0.684639,0.602917,0.570426,0.334019,0.536169,0.306437,0.677614,0.617633,0.013926,0.227525
2.81254,0.065601,0.03571,0.027994,0.050408,0.193742,0.19394,0.049374,0.231198,0.016392,0.059352,0.686423,0.601963,0.56959,0.333726,0.533923,0.306112,0.677233,0.616231,0.013782,0.223698
2.81504,0.065719,0.038469,0.029314,0.04988,0.198293,0.195599,0.048992,0.226441,0.015968,0.05723,0.688057,0.600749,0.569008,0.333737,0.53116,0.305841,0.676706,0.615279,0.01365,0.219545
2.81754,0.06574,0.041098,0.03074,0.049864,0.202159,0.197212,0.04822,0.221357,0.015559,0.055241,0.68976,0.599607,0.568769,0.333381,0.528189,0.305869,0.676591,0.614379,0.013518,0.21624
2.82004,0.065791,0.044305,0.032244,0.049331,0.205234,0.199195,0.048844,0.215193,0.015199,0.053183,0.691318,0.598615,0.568128,0.332594,0.525597,0.305436,0.675773,0.613234,0.013395,0.211406
2.82254,0.065838,0.047449,0.033811,0.048858,0.208025,0.200806,0.04698,0.20966,0.014741,0.051243,0.692515,0.597615,0.568057,0.332328,0.522736,0.305045,0.67558,0.612218,0.013279,0.205251
2.82504,0.065961,0.050457,0.035128,0.048471,0.210431,0.202751,0.045804,0.20338,0.014201,0.049328,0.693053,0.596627,0.56762,0.331661,0.519727,0.304989,0.675086,0.611414,0.013153,0.200391
2.82754,0.066001,0.053076,0.036522,0.047855,0.212157,0.204924,0.045212,0.195978,0.014232,0.047429,0.693059,0.59568,0.567301,0.331379,0.517212,0.30474,0.674825,0.610672,0.013036,0.195925
2.83004,0.06603,0.055599,0.037662,0.047438,0.21343,0.206611,0.045139,0.189037,0.014015,0.045552,0.692919,0.594777,0.566825,0.331174,0.514658,0.304428,0.67458,0.609764,0.012924,0.192038
2.83254,0.06608,0.05816,0.038454,0.046764,0.214522,0.208821,0.044165,0.181083,0.013402,0.043842,0.693341,0.59373,0.566048,0.331234,0.511906,0.3044,0.674296,0.608593,0.012844,0.187389
2.83504,0.066247,0.060438,0.039256,0.046315,0.215383,0.21087,0.044706,0.173744,0.013172,0.042143,0.693946,0.592577,0.5651,0.331478,0.509347,0.304496,0.673916,0.608048,0.012756,0.182498
2.83754,0.066309,0.062431,0.039965,0.045911,0.215967,0.212706,0.043305,0.165271,0.012618,0.040453,0.694116,0.591323,0.56396,0.331023,0.507074,0.304314,0.673594,0.607318,0.012659,0.179148
2.84004,0.066199,0.06443,0.040521,0.045783,0.216211,0.214531,0.042496,0.158611,0.012299,0.038853,0.69392,0.590032,0.562881,0.330153,0.504124,0.304274,0.672855,0.606507,0.012556,0.178602
2.84254,0.066304,0.065887,0.041039,0.045538,0.216474,0.216314,0.041101,0.153153,0.012474,0.037286,0.693602,0.588806,0.562054,0.32983,0.501429,0.304189,0.672641,0.605798,0.012461,0.176634
2.84504,0.06654,0.066896,0.041448,0.0454,0.216543,0.21805,0.041368,0.147681,0.012111,0.035756,0.693482,0.587839,0.561148,0.329658,0.499393,0.303972,0.67281,0.604911,0.012388,0.174163
2.84754,0.066436,0.068042,0.041879,0.045306,0.216479,0.219746,0.040404,0.143227,0.011886,0.034227,0.692884,0.586717,0.560873,0.329395,0.497352,0.303586,0.672135,0.60358,0.012309,0.171475
2.85004,0.066481,0.068872,0.042361,0.044921,0.216253,0.221318,0.03855,0.139554,0.011674,0.032739,0.69198,0.585423,0.560925,0.328923,0.495435,0.303477,0.671498,0.602518,0.012239,0.168948
2.85254,0.066642,0.069967,0.042689,0.044731,0.216065,0.22284,0.038413,0.135458,0.011413,0.031344,0.690946,0.584037,0.561514,0.328663,0.493508,0.303239,0.671451,0.601662,0.012169,0.167087
2.85504,0.066656,0.07092,0.042916,0.044999,0.215849,0.224826,0.036591,0.131786,0.011391,0.030026,0.690009,0.582648,0.561987,0.328287,0.491069,0.302865,0.670988,0.60095,0.012112,0.165021
2.85754,0.066701,0.071817,0.043316,0.045284,0.215581,0.226663,0.036194,0.128175,0.011236,0.028777,0.689616,0.581282,0.562685,0.328284,0.489141,0.302376,0.670875,0.600878,0.01203,0.161217
2.86004,0.067018,0.072666,0.043647,0.045343,0.215398,0.228788,0.037117,0.124432,0.010878,0.027453,0.689034,0.579946,0.562995,0.327809,0.487538,0.301934,0.670595,0.600218,0.01197,0.159561
2.86254,0.067104,0.073644,0.044037,0.045412,0.215031,0.230831,0.036115,0.120889,0.010686,0.026216,0.688242,0.578541,0.563395,0.327401,0.485681,0.301786,0.670028,0.599141,0.011902,0.156685
2.86504,0.067355,0.074955,0.044627,0.045505,0.214699,0.232712,0.036363,0.116911,0.010672,0.025081,0.687281,0.577061,0.563408,0.327173,0.483232,0.301502,0.66962,0.598029,0.011853,0.154224
2.86754,0.067535,0.076263,0.045217,0.045512,0.214417,0.234602,0.037642,0.113005,0.010511,0.023911,0.686209,0.575545,0.563431,0.326795,0.481535,0.300892,0.669192,0.597282,0.011793,0.152028
2.87004,0.067738,0.077752,0.045934,0.045357,0.214198,0.23637,0.037825,0.108607,0.010315,0.022816,0.684988,0.5742,0.563257,0.326552,0.479384,0.300355,0.669083,0.596981,0.011722,0.14915
2.87254,0.067952,0.079403,0.046594,0.045715,0.214156,0.237974,0.039005,0.103984,0.010091,0.021828,0.684227,0.572897,0.56322,0.326501,0.476941,0.300115,0.66896,0.596616,0.011679,0.145469
2.87504,0.068415,0.081213,0.047227,0.045838,0.21397,0.239685,0.040544,0.099112,0.010068,0.020852,0.683667,0.571553,0.562924,0.326416,0.475575,0.299712,0.668977,0.596027,0.011625,0.143512
2.87754,0.068858,0.082573,0.04775,0.046264,0.213855,0.241298,0.041904,0.095684,0.00991,0.01997,0.682937,0.570138,0.562815,0.325883,0.473926,0.299437,0.668366,0.595242,0.011584,0.141293
2.88004,0.069278,0.083969,0.048415,0.046506,0.213869,0.242372,0.041225,0.091049,0.009823,0.0191,0.681506,0.568649,0.56263,0.325226,0.472208,0.298898,0.668015,0.594413,0.011531,0.141141
2.88254,0.069516,0.085397,0.048882,0.046678,0.214045,0.243454,0.042203,0.087494,0.009745,0.018164,0.680346,0.566866,0.562259,0.324974,0.470111,0.298475,0.668232,0.593689,0.0115,0.138218
2.88504,0.069894,0.086658,0.049373,0.046942,0.214232,0.244225,0.042657,0.083952,0.009634,0.017349,0.679357,0.565053,0.561988,0.324611,0.468445,0.297996,0.668118,0.593373,0.011477,0.136296
2.88754,0.070138,0.087843,0.04987,0.047072,0.214447,0.245221,0.04348,0.079387,0.009406,0.016596,0.678514,0.563374,0.561813,0.324551,0.468321,0.297661,0.667899,0.593105,0.011443,0.134439
2.89004,0.070346,0.089046,0.050265,0.047337,0.21481,0.246397,0.043501,0.07621,0.0092,0.015885,0.677778,0.561898,0.561744,0.325122,0.466881,0.297548,0.667472,0.592622,0.011412,0.133629
2.89254,0.070521,0.090169,0.050545,0.047533,0.215242,0.247461,0.044214,0.073309,0.009419,0.015268,0.677077,0.560443,0.561591,0.324785,0.4655,0.29727,0.667598,0.591845,0.011357,0.132888
2.89504,0.070651,0.091007,0.050876,0.047913,0.215714,0.248957,0.044807,0.070593,0.009368,0.014651,0.67611,0.558739,0.561471,0.324464,0.46385,0.296972,0.667603,0.591181,0.01133,0.131228
2.89754,0.070783,0.091787,0.051107,0.048291,0.216246,0.250861,0.044699,0.067597,0.009293,0.014134,0.67503,0.556863,0.561273,0.324194,0.462871,0.296566,0.667056,0.590515,0.011293,0.131259
2.90004,0.070844,0.092442,0.051257,0.048339,0.216976,0.252763,0.044415,0.066348,0.009205,0.013603,0.673961,0.554987,0.560939,0.323934,0.46164,0.29636,0.66672,0.589796,0.01128,0.130355
2.90254,0.070824,0.093036,0.05145,0.048303,0.217717,0.254052,0.045568,0.064483,0.008959,0.013221,0.673073,0.55341,0.560939,0.323844,0.460012,0.296098,0.666602,0.588974,0.011262,0.128439
2.90504,0.070871,0.093632,0.051588,0.048542,0.218253,0.253607,0.047584,0.062489,0.008966,0.012773,0.672222,0.551878,0.560665,0.323921,0.459357,0.295815,0.666333,0.588626,0.011215,0.12656
2.90754,0.070909,0.094219,0.051735,0.048568,0.21889,0.251349,0.048245,0.060553,0.008951,0.012389,0.671351,0.550362,0.560436,0.323478,0.458334,0.29549,0.666152,0.588456,0.0112,0.12565
2.91004,0.070924,0.094973,0.051929,0.048403,0.219609,0.246335,0.049037,0.058639,0.008889,0.012081,0.670594,0.548886,0.560111,0.32332,0.457106,0.295409,0.665715,0.58834,0.0112,0.125348
2.91254,0.070878,0.095344,0.05207,0.048325,0.22056,0.241473,0.050338,0.056403,0.008986,0.011776,0.670058,0.547467,0.559922,0.323286,0.455694,0.294988,0.665421,0.588163,0.011178,0.125191
2.91504,0.070886,0.095854,0.052337,0.048219,0.221335,0.241485,0.050861,0.055652,0.0089,0.011568,0.669265,0.545974,0.560006,0.323151,0.455085,0.294808,0.665175,0.587763,0.01116,0.123961
2.91754,0.071009,0.096501,0.052566,0.048179,0.2222,0.24733,0.052306,0.054516,0.009023,0.01144,0.668371,0.544416,0.55987,0.322867,0.454319,0.294571,0.664856,0.587466,0.011168,0.121543
2.92004,0.071215,0.096832,0.05281,0.048199,0.222939,0.25646,0.053717,0.053315,0.00913,0.011186,0.667541,0.54294,0.559764,0.322949,0.454109,0.294457,0.664772,0.587298,0.011137,0.1208
2.92254,0.071285,0.09721,0.052936,0.04794,0.223793,0.264915,0.05526,0.051882,0.009054,0.010993,0.666863,0.541616,0.559697,0.323188,0.45334,0.294565,0.664493,0.58718,0.011119,0.121001
2.92504,0.071426,0.097847,0.053089,0.047707,0.224567,0.271621,0.055565,0.050603,0.008789,0.010827,0.666299,0.540336,0.559722,0.322724,0.452233,0.294385,0.663972,0.586359,0.011103,0.119773
2.92754,0.071445,0.098341,0.053188,0.047242,0.225398,0.277344,0.054556,0.049204,0.008741,0.010652,0.665774,0.538881,0.559755,0.322684,0.452415,0.294083,0.663589,0.585863,0.0111,0.117822
2.93004,0.07157,0.098734,0.05332,0.047247,0.22611,0.28252,0.053697,0.048021,0.008939,0.010532,0.665248,0.537553,0.55989,0.322373,0.452216,0.294034,0.663704,0.585756,0.011093,0.116238
2.93254,0.0716,0.09934,0.053413,0.047045,0.226855,0.286886,0.053956,0.046634,0.009009,0.01044,0.664702,0.536469,0.56005,0.321878,0.451813,0.294023,0.663346,0.585941,0.01108,0.114776
2.93504,0.07167,0.099799,0.053581,0.046836,0.22772,0.29069,0.054617,0.045231,0.008931,0.010335,0.664116,0.535649,0.560347,0.322033,0.451824,0.293793,0.662887,0.585758,0.011066,0.113507
2.93754,0.071968,0.100424,0.053844,0.046349,0.228535,0.294054,0.054027,0.044757,0.009041,0.010281,0.663572,0.535255,0.560569,0.32192,0.451442,0.293538,0.662786,0.585615,0.01105,0.112911
2.94004,0.072155,0.101046,0.054015,0.046001,0.229474,0.296848,0.052935,0.043654,0.009008,0.010152,0.662857,0.535098,0.56087,0.321895,0.451844,0.293206,0.66236,0.585432,0.011064,0.111358
2.94254,0.072239,0.101374,0.054091,0.045626,0.230358,0.299485,0.052897,0.042102,0.008941,0.010048,0.662009,0.535052,0.561063,0.321682,0.451893,0.29306,0.662135,0.585167,0.01108,0.110241
2.94504,0.072371,0.102018,0.054225,0.045235,0.231314,0.301884,0.053263,0.040459,0.009107,0.009937,0.66158,0.534761,0.561667,0.321556,0.4521,0.293213,0.661858,0.584736,0.01108,0.109456
2.94754,0.072563,0.10245,0.054389,0.044659,0.232355,0.304229,0.052656,0.039618,0.009087,0.009831,0.661181,0.534429,0.562169,0.321396,0.451812,0.293131,0.661533,0.584776,0.011078,0.10838
2.95004,0.072851,0.102812,0.054554,0.044535,0.233287,0.306444,0.052704,0.039267,0.009004,0.009777,0.660523,0.534139,0.562491,0.321385,0.452007,0.292822,0.661073,0.5848,0.01107,0.106523
2.95254,0.073061,0.103488,0.05476,0.044109,0.234442,0.308792,0.051439,0.038563,0.008988,0.009667,0.659616,0.533924,0.562997,0.321455,0.451937,0.292794,0.661028,0.584636,0.011074,0.105707
2.95504,0.073209,0.103958,0.054915,0.044076,0.235652,0.310964,0.051269,0.038194,0.008999,0.009595,0.659131,0.533808,0.563364,0.321318,0.452039,0.292914,0.660609,0.584197,0.01109,0.104306
2.95754,0.073617,0.104264,0.055084,0.04401,0.236596,0.312931,0.052524,0.038448,0.009177,0.009587,0.659158,0.533486,0.563855,0.321113,0.452316,0.292773,0.660154,0.584036,0.01108,0.102676
